name,x,y
CELTLA,221.45,262.81
CELTLA,227.45,268.53
CELTLA,233.16,274.84
CELTLA,238.3,271.3
CELTLA,230.75,248.37
CELTLA,233.97,247.15
CELTLA,234.54,241.6
CELTLA,226.26,251.46
CELTLA,228.2,249.04
CELTLA,234.12,242.26
CELTLA,221.15,232.94
CELTLA,220.23,227.68
CELTLA,220.68,226.48
CELTLA,228.07,225.99
CELTLA,227.84,205.62
CELTLA,221.55,211.14
CELTLA,229.72,213.55
CELTLA,231.26,180.81
CELTLA,220.12,189.02
CELTLA,231.33,198.5
CELTLA,232.08,179.03
CELTLA,226.88,173.64
CELTLA,221.28,174.91
CELTLA,230.81,142.3
CELTLA,236.22,140.73
CELTLA,223.19,153.45
CELTLA,234.0,132.07
CELTLA,237.82,125.56
CELTLA,239.46,129.2
CELTLA,231.14,121.81
CELTLA,235.74,105.88
CELTLA,229.4,108.81
CELTLA,224.63,111.46
CELTLA,224.49,119.46
CELTLA,224.61,111.91
CELTLA,230.07,108.35
CELTLA,238.62,112.81
CELTLA,227.52,119.0
CELTLA,236.06,100.17
CELTLA,227.75,91.43
CELTLA,236.45,95.83
CELTLA,237.69,85.58
CELTLA,237.31,84.97
CELTLA,238.81,86.24
CELTLA,237.55,85.67
CELTLA,234.6,80.92
CELTLA,239.03,69.89
CELTLA,220.72,62.43
CELTLA,220.23,63.2
CELTLA,235.77,61.68
CELTLA,223.42,65.82
CELTLA,224.08,64.94
CELTLA,226.53,69.67
CELTLA,220.65,59.6
CELTLA,221.19,59.3
CELTLA,221.26,59.81
CELTLA,227.26,58.31
CELTLA,230.1,45.4
CELTLA,220.84,43.97
CELTLA,221.0,44.0
CELTLA,230.13,2.17
CELTLA,233.34,13.68
CELTLA,232.75,12.06
CELTLA,236.49,6.23
CELTLA,238.52,0.47
CELTLA,200.79,491.44
CELTLA,201.56,492.34
CELTLA,204.64,482.8
CELTLA,200.51,499.98
CELTLA,201.23,498.18
CELTLA,204.4,483.99
CELTLA,205.4,496.67
CELTLA,203.72,493.65
CELTLA,201.07,486.74
CELTLA,204.57,491.55
CELTLA,204.0,483.8
CELTLA,202.4,494.36
CELTLA,204.12,482.33
CELTLA,204.3,489.35
CELTLA,206.4,483.44
CELTLA,201.04,492.53
CELTLA,202.94,475.5
CELTLA,209.7,476.33
CELTLA,200.95,473.25
CELTLA,206.01,479.57
CELTLA,219.17,474.1
CELTLA,214.42,466.46
CELTLA,207.43,473.52
CELTLA,203.66,464.79
CELTLA,203.68,466.11
CELTLA,212.66,475.89
CELTLA,201.15,469.46
CELTLA,201.65,464.81
CELTLA,202.84,460.59
CELTLA,209.42,461.89
CELTLA,207.66,471.44
CELTLA,208.15,472.35
CELTLA,203.28,460.52
CELTLA,202.02,460.91
CELTLA,205.4,451.87
CELTLA,205.91,452.87
CELTLA,209.04,450.59
CELTLA,209.39,444.01
CELTLA,203.94,441.74
CELTLA,202.38,455.48
CELTLA,202.18,457.47
CELTLA,205.8,456.11
CELTLA,214.04,454.4
CELTLA,203.75,460.07
CELTLA,204.13,454.03
CELTLA,208.46,459.49
CELTLA,211.9,444.53
CELTLA,210.11,440.71
CELTLA,200.96,420.37
CELTLA,216.35,426.39
CELTLA,207.88,434.81
CELTLA,207.2,430.46
CELTLA,213.9,430.04
CELTLA,205.95,429.7
CELTLA,205.32,429.58
CELTLA,217.81,426.77
CELTLA,213.65,429.99
CELTLA,219.54,421.62
CELTLA,211.34,438.43
CELTLA,213.76,438.13
CELTLA,201.12,432.46
CELTLA,217.97,435.41
CELTLA,206.01,438.86
CELTLA,203.74,440.11
CELTLA,200.95,435.71
CELTLA,211.01,433.99
CELTLA,211.27,431.01
CELTLA,208.76,440.06
CELTLA,216.55,416.59
CELTLA,210.1,419.32
CELTLA,217.03,406.35
CELTLA,217.89,410.03
CELTLA,208.16,419.06
CELTLA,201.2,388.72
CELTLA,206.19,399.31
CELTLA,214.58,398.44
CELTLA,208.41,394.02
CELTLA,219.35,361.07
CELTLA,210.57,365.55
CELTLA,208.34,367.98
CELTLA,200.92,375.51
CELTLA,202.67,371.54
CELTLA,213.91,380.04
CELTLA,212.06,342.32
CELTLA,204.9,345.77
CELTLA,201.27,350.52
CELTLA,203.79,343.38
CELTLA,204.1,335.53
CELTLA,203.49,338.72
CELTLA,211.22,322.2
CELTLA,218.31,314.61
CELTLA,215.87,313.85
CELTLA,210.74,316.46
CELTLA,203.81,318.53
CELTLA,217.94,318.61
CELTLA,219.16,315.59
CELTLA,213.58,319.25
CELTLA,211.16,319.57
CELTLA,200.79,315.37
CELTLA,216.2,308.52
CELTLA,207.74,314.92
CELTLA,204.83,315.03
CELTLA,201.39,307.81
CELTLA,200.28,307.35
CELTLA,203.1,306.28
CELTLA,202.21,300.63
CELTLA,210.84,300.81
CELTLA,219.06,281.38
CELTLA,216.47,288.49
CELTLA,200.27,282.97
CELTLA,211.15,281.04
CELTLA,202.91,283.23
CELTLA,214.25,286.99
CELTLA,218.1,297.9
CELTLA,217.62,262.31
CELTLA,218.43,266.08
CELTLA,219.33,266.13
CELTLA,214.92,262.81
CELTLA,216.66,264.89
CELTLA,218.02,267.28
CELTLA,208.4,270.96
CELTLA,200.84,279.41
CELTLA,215.29,273.53
CELTLA,205.45,255.07
CELTLA,207.56,245.99
CELTLA,208.65,253.04
CELTLA,203.6,250.29
CELTLA,203.13,240.65
CELTLA,200.46,244.07
CELTLA,210.51,259.1
CELTLA,208.68,221.33
CELTLA,208.37,222.77
CELTLA,210.53,229.07
CELTLA,218.49,227.47
CELTLA,217.48,200.42
CELTLA,203.79,202.75
CELTLA,203.99,204.84
CELTLA,202.37,204.32
CELTLA,213.86,212.87
CELTLA,213.16,215.09
CELTLA,212.37,219.09
CELTLA,217.16,217.49
CELTLA,217.55,218.27
CELTLA,200.84,194.8
CELTLA,213.14,198.47
CELTLA,209.66,196.61
CELTLA,214.55,191.72
CELTLA,216.52,191.73
CELTLA,208.81,194.57
CELTLA,213.2,181.18
CELTLA,211.83,168.49
CELTLA,209.99,163.72
CELTLA,217.13,167.39
CELTLA,209.32,180.22
CELTLA,203.48,175.92
CELTLA,201.88,159.1
CELTLA,211.2,145.74
CELTLA,210.15,116.4
CELTLA,214.47,117.59
CELTLA,201.48,85.84
CELTLA,202.78,97.94
CELTLA,208.2,85.57
CELTLA,203.74,85.12
CELTLA,210.21,74.25
CELTLA,206.49,78.43
CELTLA,212.55,77.42
CELTLA,203.93,60.98
CELTLA,207.89,61.43
CELTLA,203.93,70.55
CELTLA,201.34,40.9
CELTLA,204.37,44.11
CELTLA,205.19,48.0
CELTLA,217.11,40.57
CELTLA,211.68,48.57
CELTLA,218.35,58.23
CELTLA,200.52,53.82
CELTLA,206.87,57.0
CELTLA,206.04,55.92
CELTLA,201.93,54.78
CELTLA,203.55,51.26
CELTLA,205.07,51.75
CELTLA,218.77,50.69
CELTLA,201.3,36.07
CELTLA,201.49,32.32
CELTLA,209.85,34.36
CELTLA,201.07,32.21
CELTLA,201.56,25.13
CELTLA,203.07,23.85
CELTLA,208.9,33.46
CELTLA,200.48,18.94
CELTLA,199.76,492.16
CELTLA,186.98,498.93
CELTLA,187.7,497.82
CELTLA,189.69,491.07
CELTLA,182.51,485.48
CELTLA,183.83,485.08
CELTLA,183.19,485.18
CELTLA,183.16,495.43
CELTLA,199.74,496.04
CELTLA,198.78,491.25
CELTLA,191.62,492.3
CELTLA,192.47,492.3
CELTLA,195.05,497.38
CELTLA,183.48,484.27
CELTLA,189.79,483.66
CELTLA,189.05,480.63
CELTLA,189.42,483.52
CELTLA,196.47,488.98
CELTLA,197.17,489.91
CELTLA,190.79,481.52
CELTLA,190.17,478.14
CELTLA,195.8,474.0
CELTLA,195.76,478.78
CELTLA,197.71,479.2
CELTLA,186.03,472.13
CELTLA,188.39,472.4
CELTLA,186.29,471.45
CELTLA,199.75,462.31
CELTLA,198.63,465.12
CELTLA,195.84,469.5
CELTLA,190.69,467.45
CELTLA,191.05,468.42
CELTLA,198.83,468.04
CELTLA,196.81,465.59
CELTLA,194.95,466.54
CELTLA,197.72,465.99
CELTLA,185.47,472.32
CELTLA,191.74,477.76
CELTLA,193.57,448.56
CELTLA,197.93,446.75
CELTLA,181.04,422.15
CELTLA,184.14,405.72
CELTLA,185.11,413.34
CELTLA,180.94,413.78
CELTLA,184.46,417.07
CELTLA,185.11,387.63
CELTLA,186.83,388.8
CELTLA,189.54,394.22
CELTLA,187.51,392.3
CELTLA,186.06,392.55
CELTLA,190.43,366.87
CELTLA,199.51,343.0
CELTLA,190.65,349.77
CELTLA,182.21,349.45
CELTLA,182.9,349.8
CELTLA,187.28,351.19
CELTLA,192.1,330.68
CELTLA,194.12,310.87
CELTLA,194.09,319.05
CELTLA,192.33,314.13
CELTLA,192.04,320.2
CELTLA,197.8,306.79
CELTLA,196.77,305.95
CELTLA,196.62,306.22
CELTLA,197.08,306.54
CELTLA,197.34,312.19
CELTLA,197.54,302.13
CELTLA,193.42,309.35
CELTLA,193.3,302.46
CELTLA,188.73,316.75
CELTLA,183.24,319.99
CELTLA,184.02,293.12
CELTLA,195.44,282.95
CELTLA,192.22,281.01
CELTLA,196.85,299.23
CELTLA,191.15,280.09
CELTLA,198.88,278.62
CELTLA,186.88,261.86
CELTLA,198.05,266.53
CELTLA,198.44,266.5
CELTLA,193.62,273.38
CELTLA,191.76,274.08
CELTLA,190.6,261.41
CELTLA,196.45,279.09
CELTLA,186.74,264.3
CELTLA,197.8,265.08
CELTLA,195.98,277.8
CELTLA,198.77,259.74
CELTLA,194.93,252.62
CELTLA,197.51,251.93
CELTLA,186.14,247.84
CELTLA,193.92,248.91
CELTLA,190.88,237.29
CELTLA,192.38,225.13
CELTLA,193.06,225.13
CELTLA,180.11,228.29
CELTLA,184.47,223.44
CELTLA,185.36,202.55
CELTLA,183.39,204.21
CELTLA,198.31,207.83
CELTLA,191.8,213.04
CELTLA,198.99,210.58
CELTLA,193.25,210.21
CELTLA,188.98,199.05
CELTLA,193.56,190.83
CELTLA,190.06,192.15
CELTLA,185.62,191.9
CELTLA,183.93,197.34
CELTLA,181.43,195.08
CELTLA,182.9,195.06
CELTLA,199.32,198.98
CELTLA,196.88,200.01
CELTLA,199.18,188.0
CELTLA,196.59,185.83
CELTLA,196.02,185.77
CELTLA,198.87,185.88
CELTLA,196.14,183.11
CELTLA,197.64,185.15
CELTLA,193.2,185.67
CELTLA,195.0,181.09
CELTLA,190.76,167.55
CELTLA,192.03,178.72
CELTLA,190.17,171.28
CELTLA,192.95,176.59
CELTLA,192.05,180.01
CELTLA,199.43,177.5
CELTLA,196.22,179.34
CELTLA,194.28,152.86
CELTLA,180.33,142.61
CELTLA,187.77,139.98
CELTLA,182.73,130.68
CELTLA,184.4,136.39
CELTLA,184.13,138.55
CELTLA,183.98,127.32
CELTLA,181.9,129.03
CELTLA,187.81,127.14
CELTLA,180.29,126.11
CELTLA,190.56,123.69
CELTLA,190.13,114.24
CELTLA,190.21,112.65
CELTLA,188.09,115.09
CELTLA,182.51,61.19
CELTLA,186.94,63.95
CELTLA,186.98,64.37
CELTLA,186.08,67.82
CELTLA,189.78,69.34
CELTLA,186.55,64.08
CELTLA,199.63,63.1
CELTLA,193.11,63.31
CELTLA,194.45,64.02
CELTLA,197.9,66.66
CELTLA,199.55,51.11
CELTLA,186.73,46.66
CELTLA,193.33,55.56
CELTLA,189.78,51.39
CELTLA,191.21,59.19
CELTLA,186.59,44.78
CELTLA,188.42,44.88
CELTLA,182.19,45.52
CELTLA,191.82,60.05
CELTLA,192.49,56.41
CELTLA,190.28,59.39
CELTLA,187.51,50.75
CELTLA,181.89,58.95
CELTLA,189.41,56.91
CELTLA,188.29,54.81
CELTLA,186.67,55.08
CELTLA,187.25,56.27
CELTLA,185.75,57.14
CELTLA,185.03,58.27
CELTLA,197.04,54.77
CELTLA,199.34,53.57
CELTLA,198.88,53.17
CELTLA,188.87,55.96
CELTLA,196.07,56.02
CELTLA,190.86,53.68
CELTLA,186.22,50.84
CELTLA,185.32,53.14
CELTLA,192.97,40.86
CELTLA,196.2,40.76
CELTLA,194.42,42.75
CELTLA,193.67,43.68
CELTLA,198.57,49.62
CELTLA,191.38,48.95
CELTLA,186.68,41.39
CELTLA,185.56,43.44
CELTLA,199.54,32.89
CELTLA,197.42,36.15
CELTLA,198.56,38.09
CELTLA,192.41,35.98
CELTLA,192.84,37.92
CELTLA,197.84,40.1
CELTLA,199.37,27.51
CELTLA,182.85,1.36
CELTLA,195.68,9.11
CELTLA,198.18,15.57
CELTLA,195.33,14.28
CELTLA,193.81,17.81
CELTLA,178.93,498.44
CELTLA,175.24,482.29
CELTLA,176.98,480.71
CELTLA,174.1,484.02
CELTLA,171.6,485.06
CELTLA,172.01,482.13
CELTLA,172.88,482.48
CELTLA,165.79,483.96
CELTLA,169.34,482.94
CELTLA,168.67,483.84
CELTLA,161.5,500.21
CELTLA,161.4,492.16
CELTLA,171.62,490.02
CELTLA,173.0,483.77
CELTLA,165.37,487.24
CELTLA,166.87,486.26
CELTLA,176.09,478.28
CELTLA,168.36,470.16
CELTLA,166.23,468.32
CELTLA,167.62,470.78
CELTLA,171.73,463.81
CELTLA,173.22,478.2
CELTLA,178.77,462.5
CELTLA,174.53,469.75
CELTLA,177.32,469.56
CELTLA,175.67,462.76
CELTLA,167.21,443.45
CELTLA,162.92,441.19
CELTLA,161.19,440.74
CELTLA,160.74,440.92
CELTLA,174.25,454.62
CELTLA,169.25,451.93
CELTLA,165.21,423.98
CELTLA,169.19,429.72
CELTLA,169.57,434.8
CELTLA,162.75,437.64
CELTLA,164.24,436.67
CELTLA,176.41,404.41
CELTLA,179.24,405.07
CELTLA,176.63,401.45
CELTLA,169.84,416.97
CELTLA,169.66,413.57
CELTLA,173.58,417.61
CELTLA,173.93,415.46
CELTLA,178.55,419.15
CELTLA,173.23,400.99
CELTLA,161.87,409.49
CELTLA,165.67,402.78
CELTLA,160.36,403.6
CELTLA,163.39,418.4
CELTLA,179.0,389.35
CELTLA,169.61,371.98
CELTLA,174.38,354.25
CELTLA,178.38,342.3
CELTLA,169.42,351.72
CELTLA,168.5,355.85
CELTLA,167.9,330.49
CELTLA,178.05,331.31
CELTLA,163.74,322.72
CELTLA,165.39,304.27
CELTLA,161.47,316.39
CELTLA,176.77,314.63
CELTLA,169.54,299.49
CELTLA,168.81,289.71
CELTLA,172.96,287.62
CELTLA,174.38,282.35
CELTLA,160.89,284.88
CELTLA,166.05,283.73
CELTLA,160.97,286.99
CELTLA,163.58,260.81
CELTLA,169.28,246.69
CELTLA,165.48,258.98
CELTLA,169.75,241.62
CELTLA,171.71,258.77
CELTLA,168.98,247.53
CELTLA,168.9,248.0
CELTLA,162.17,233.66
CELTLA,170.66,233.49
CELTLA,161.91,239.53
CELTLA,162.59,220.44
CELTLA,172.51,239.11
CELTLA,168.88,234.91
CELTLA,166.3,229.97
CELTLA,178.08,235.86
CELTLA,176.58,232.78
CELTLA,178.78,239.39
CELTLA,167.23,210.88
CELTLA,160.5,212.63
CELTLA,173.01,204.79
CELTLA,166.73,207.62
CELTLA,164.27,200.59
CELTLA,175.37,206.32
CELTLA,160.41,181.78
CELTLA,162.16,180.55
CELTLA,166.2,181.64
CELTLA,169.37,199.32
CELTLA,177.81,181.34
CELTLA,166.9,199.48
CELTLA,163.47,197.43
CELTLA,163.68,199.7
CELTLA,163.68,167.99
CELTLA,165.97,169.03
CELTLA,165.96,160.96
CELTLA,166.42,161.58
CELTLA,176.81,164.84
CELTLA,173.61,176.96
CELTLA,179.25,170.08
CELTLA,167.4,161.3
CELTLA,163.69,164.73
CELTLA,173.11,142.66
CELTLA,160.61,151.57
CELTLA,167.0,155.81
CELTLA,161.58,142.79
CELTLA,162.35,145.87
CELTLA,163.56,136.02
CELTLA,164.03,136.81
CELTLA,164.66,121.69
CELTLA,160.77,133.58
CELTLA,168.29,131.37
CELTLA,161.5,132.29
CELTLA,164.58,129.01
CELTLA,163.09,128.2
CELTLA,164.73,127.2
CELTLA,173.55,134.26
CELTLA,169.66,132.03
CELTLA,168.86,112.84
CELTLA,166.35,105.39
CELTLA,164.78,116.03
CELTLA,170.47,91.59
CELTLA,167.79,61.87
CELTLA,179.4,66.93
CELTLA,162.76,61.94
CELTLA,163.3,62.63
CELTLA,179.37,61.36
CELTLA,171.0,51.74
CELTLA,172.52,54.87
CELTLA,171.11,50.39
CELTLA,173.78,54.85
CELTLA,176.72,49.77
CELTLA,160.43,41.97
CELTLA,169.02,52.46
CELTLA,160.98,45.05
CELTLA,171.7,42.83
CELTLA,160.53,52.65
CELTLA,170.42,41.98
CELTLA,163.52,55.82
CELTLA,165.84,54.18
CELTLA,166.0,54.66
CELTLA,162.03,41.16
CELTLA,173.14,43.88
CELTLA,176.3,58.83
CELTLA,171.65,56.37
CELTLA,173.41,40.93
CELTLA,171.0,58.76
CELTLA,161.45,50.55
CELTLA,175.85,57.35
CELTLA,165.67,48.61
CELTLA,168.66,30.4
CELTLA,166.72,31.42
CELTLA,169.31,10.77
CELTLA,173.86,14.95
CELTLA,170.4,8.36
CELTLA,172.71,6.99
CELTLA,155.14,487.24
CELTLA,159.47,487.03
CELTLA,150.75,488.19
CELTLA,152.29,489.61
CELTLA,159.54,488.84
CELTLA,159.34,495.72
CELTLA,155.11,484.08
CELTLA,156.11,483.48
CELTLA,149.78,466.51
CELTLA,152.12,465.73
CELTLA,154.87,477.33
CELTLA,150.93,450.42
CELTLA,156.31,443.05
CELTLA,156.91,410.94
CELTLA,144.09,415.86
CELTLA,144.99,401.44
CELTLA,156.85,393.08
CELTLA,154.37,391.8
CELTLA,159.49,388.56
CELTLA,150.18,376.98
CELTLA,145.71,373.7
CELTLA,143.99,376.6
CELTLA,143.04,376.69
CELTLA,153.47,361.62
CELTLA,142.79,376.21
CELTLA,142.87,378.79
CELTLA,143.88,379.88
CELTLA,141.08,361.17
CELTLA,143.91,376.96
CELTLA,147.06,366.51
CELTLA,144.23,378.6
CELTLA,144.08,379.61
CELTLA,143.74,377.76
CELTLA,143.92,359.73
CELTLA,141.94,357.6
CELTLA,144.02,357.55
CELTLA,140.65,357.23
CELTLA,144.31,356.9
CELTLA,146.64,359.78
CELTLA,145.68,357.39
CELTLA,145.35,358.83
CELTLA,143.77,342.16
CELTLA,141.91,344.08
CELTLA,159.46,341.57
CELTLA,147.11,350.42
CELTLA,146.29,353.35
CELTLA,144.32,346.2
CELTLA,153.23,348.88
CELTLA,154.3,349.34
CELTLA,158.1,356.94
CELTLA,156.06,359.95
CELTLA,148.18,350.81
CELTLA,149.15,351.76
CELTLA,149.33,323.37
CELTLA,159.23,331.44
CELTLA,150.81,337.29
CELTLA,156.66,330.52
CELTLA,144.24,330.64
CELTLA,151.46,334.76
CELTLA,142.5,330.91
CELTLA,153.37,334.65
CELTLA,147.79,334.03
CELTLA,148.46,330.71
CELTLA,140.62,328.69
CELTLA,148.26,336.02
CELTLA,141.65,339.25
CELTLA,152.15,338.45
CELTLA,141.39,329.65
CELTLA,147.34,310.6
CELTLA,148.4,317.33
CELTLA,140.3,301.46
CELTLA,145.54,308.69
CELTLA,144.19,308.31
CELTLA,146.58,292.33
CELTLA,141.52,285.72
CELTLA,149.55,293.16
CELTLA,152.16,283.64
CELTLA,157.56,285.77
CELTLA,145.22,281.65
CELTLA,159.28,290.04
CELTLA,156.62,287.6
CELTLA,150.54,285.82
CELTLA,158.54,298.66
CELTLA,151.46,298.63
CELTLA,158.3,292.41
CELTLA,144.03,266.93
CELTLA,158.11,273.66
CELTLA,142.9,269.64
CELTLA,141.35,273.57
CELTLA,143.82,275.48
CELTLA,158.42,271.22
CELTLA,155.26,263.42
CELTLA,141.0,262.99
CELTLA,157.69,278.81
CELTLA,142.78,261.75
CELTLA,148.57,279.86
CELTLA,146.09,276.9
CELTLA,147.46,260.6
CELTLA,146.73,275.59
CELTLA,146.1,265.07
CELTLA,145.33,277.02
CELTLA,151.45,261.1
CELTLA,145.6,277.24
CELTLA,143.48,261.28
CELTLA,146.89,259.8
CELTLA,141.64,246.5
CELTLA,153.46,221.38
CELTLA,157.44,224.77
CELTLA,156.07,238.11
CELTLA,159.48,226.79
CELTLA,147.18,220.53
CELTLA,142.29,233.2
CELTLA,140.16,233.72
CELTLA,155.93,234.87
CELTLA,141.66,221.25
CELTLA,152.79,236.46
CELTLA,140.47,238.86
CELTLA,149.28,201.51
CELTLA,153.72,201.72
CELTLA,154.98,220.19
CELTLA,151.01,218.5
CELTLA,143.66,217.41
CELTLA,141.31,215.6
CELTLA,140.16,218.7
CELTLA,156.53,211.02
CELTLA,150.73,217.23
CELTLA,152.77,215.05
CELTLA,144.88,200.45
CELTLA,146.79,201.65
CELTLA,147.32,202.58
CELTLA,142.65,209.41
CELTLA,148.09,197.73
CELTLA,158.41,187.88
CELTLA,146.86,194.95
CELTLA,157.71,190.95
CELTLA,159.3,189.14
CELTLA,147.35,199.52
CELTLA,141.26,198.52
CELTLA,142.65,194.22
CELTLA,153.54,188.41
CELTLA,150.9,188.56
CELTLA,151.04,193.77
CELTLA,143.56,189.88
CELTLA,141.53,188.19
CELTLA,155.89,194.46
CELTLA,154.27,191.47
CELTLA,158.6,189.87
CELTLA,159.05,184.11
CELTLA,150.41,191.96
CELTLA,153.51,197.39
CELTLA,155.52,183.41
CELTLA,141.12,184.45
CELTLA,140.99,165.5
CELTLA,142.28,167.24
CELTLA,157.08,169.41
CELTLA,145.29,167.92
CELTLA,143.93,174.55
CELTLA,155.53,161.36
CELTLA,158.55,146.41
CELTLA,150.75,158.78
CELTLA,149.78,141.82
CELTLA,148.59,141.91
CELTLA,157.73,149.07
CELTLA,155.42,142.81
CELTLA,153.5,144.86
CELTLA,159.22,148.97
CELTLA,154.26,148.65
CELTLA,157.95,139.0
CELTLA,150.63,139.12
CELTLA,150.38,135.47
CELTLA,150.31,137.11
CELTLA,148.89,138.23
CELTLA,145.85,131.7
CELTLA,147.97,134.35
CELTLA,149.41,131.66
CELTLA,148.26,139.65
CELTLA,156.95,120.62
CELTLA,146.32,114.79
CELTLA,145.21,119.57
CELTLA,159.19,107.37
CELTLA,141.95,97.53
CELTLA,145.56,95.6
CELTLA,148.61,97.79
CELTLA,145.83,92.11
CELTLA,152.33,63.24
CELTLA,159.42,69.32
CELTLA,150.93,69.06
CELTLA,142.06,54.34
CELTLA,149.84,57.0
CELTLA,158.55,57.39
CELTLA,158.4,41.3
CELTLA,155.87,43.27
CELTLA,158.32,43.34
CELTLA,152.86,37.93
CELTLA,153.28,40.16
CELTLA,141.17,32.62
CELTLA,142.48,11.28
CELTLA,141.42,6.28
CELTLA,143.71,6.6
CELTLA,130.78,480.63
CELTLA,138.11,486.24
CELTLA,134.22,497.22
CELTLA,130.09,496.29
CELTLA,135.12,497.22
CELTLA,131.42,494.73
CELTLA,133.08,495.02
CELTLA,135.43,469.28
CELTLA,121.78,473.17
CELTLA,135.94,467.6
CELTLA,133.47,457.66
CELTLA,134.1,426.83
CELTLA,132.98,431.95
CELTLA,135.46,430.05
CELTLA,131.39,416.81
CELTLA,136.85,415.81
CELTLA,135.32,416.92
CELTLA,120.79,408.88
CELTLA,132.95,401.26
CELTLA,129.47,386.25
CELTLA,137.15,389.73
CELTLA,128.92,397.51
CELTLA,135.94,389.7
CELTLA,134.57,397.56
CELTLA,133.72,398.07
CELTLA,137.87,381.71
CELTLA,123.85,382.26
CELTLA,120.78,364.85
CELTLA,120.86,361.79
CELTLA,125.5,376.46
CELTLA,138.83,378.14
CELTLA,136.32,379.51
CELTLA,124.12,360.08
CELTLA,123.2,360.06
CELTLA,125.17,358.64
CELTLA,129.42,353.35
CELTLA,121.57,344.8
CELTLA,139.2,348.61
CELTLA,130.67,347.54
CELTLA,132.96,321.19
CELTLA,135.59,313.95
CELTLA,138.65,300.86
CELTLA,132.31,309.32
CELTLA,136.39,304.96
CELTLA,138.24,299.25
CELTLA,137.74,282.22
CELTLA,139.75,281.58
CELTLA,139.14,287.97
CELTLA,136.73,281.37
CELTLA,139.05,297.58
CELTLA,137.83,288.75
CELTLA,136.82,289.51
CELTLA,123.53,284.64
CELTLA,133.79,274.76
CELTLA,131.13,273.62
CELTLA,138.99,279.09
CELTLA,136.81,272.59
CELTLA,135.97,272.35
CELTLA,136.49,271.68
CELTLA,137.88,271.19
CELTLA,134.42,277.93
CELTLA,132.07,276.33
CELTLA,131.43,267.38
CELTLA,139.76,263.49
CELTLA,138.23,264.76
CELTLA,129.37,266.72
CELTLA,131.33,264.05
CELTLA,137.15,267.12
CELTLA,130.06,266.5
CELTLA,138.27,260.61
CELTLA,138.39,261.2
CELTLA,137.51,260.48
CELTLA,133.04,267.97
CELTLA,125.6,256.56
CELTLA,133.61,257.75
CELTLA,135.99,255.9
CELTLA,131.39,255.92
CELTLA,138.79,259.6
CELTLA,120.43,258.77
CELTLA,136.5,258.47
CELTLA,136.93,257.55
CELTLA,125.3,254.05
CELTLA,134.51,254.02
CELTLA,134.26,253.04
CELTLA,138.52,257.64
CELTLA,126.28,243.61
CELTLA,120.81,258.22
CELTLA,133.77,240.04
CELTLA,137.94,225.8
CELTLA,133.05,239.71
CELTLA,125.46,227.52
CELTLA,123.12,228.81
CELTLA,128.47,224.11
CELTLA,137.6,236.73
CELTLA,136.57,231.48
CELTLA,128.61,238.6
CELTLA,136.7,236.25
CELTLA,136.23,236.29
CELTLA,125.01,223.06
CELTLA,130.67,238.59
CELTLA,134.17,239.53
CELTLA,132.82,237.76
CELTLA,130.49,236.73
CELTLA,121.34,232.48
CELTLA,131.34,239.2
CELTLA,126.31,228.15
CELTLA,120.85,223.1
CELTLA,129.26,233.57
CELTLA,138.86,232.49
CELTLA,123.44,221.44
CELTLA,133.86,230.8
CELTLA,138.09,232.46
CELTLA,127.89,237.47
CELTLA,134.23,221.59
CELTLA,131.14,212.85
CELTLA,122.05,203.19
CELTLA,135.69,211.74
CELTLA,123.12,211.64
CELTLA,129.59,202.12
CELTLA,120.63,215.53
CELTLA,134.85,204.04
CELTLA,133.34,214.64
CELTLA,133.43,210.87
CELTLA,123.6,208.69
CELTLA,127.44,214.62
CELTLA,121.42,202.75
CELTLA,123.83,202.84
CELTLA,137.9,206.69
CELTLA,123.01,186.05
CELTLA,135.05,184.76
CELTLA,124.97,196.15
CELTLA,123.95,189.34
CELTLA,124.14,198.26
CELTLA,121.33,184.82
CELTLA,123.55,188.4
CELTLA,134.52,171.79
CELTLA,126.33,173.49
CELTLA,121.66,165.56
CELTLA,139.51,162.56
CELTLA,122.99,177.65
CELTLA,121.14,179.76
CELTLA,132.19,175.04
CELTLA,135.79,167.98
CELTLA,134.15,173.61
CELTLA,121.82,159.95
CELTLA,123.13,147.46
CELTLA,120.55,147.03
CELTLA,123.82,150.24
CELTLA,124.17,142.84
CELTLA,131.67,159.52
CELTLA,120.68,150.65
CELTLA,124.87,152.95
CELTLA,123.53,138.11
CELTLA,135.7,139.29
CELTLA,131.02,123.13
CELTLA,133.35,126.96
CELTLA,138.07,125.0
CELTLA,125.08,139.1
CELTLA,138.15,136.76
CELTLA,125.63,126.08
CELTLA,123.51,114.67
CELTLA,120.06,118.62
CELTLA,124.26,117.98
CELTLA,122.57,119.17
CELTLA,120.36,108.73
CELTLA,123.9,102.02
CELTLA,124.03,113.46
CELTLA,135.45,104.19
CELTLA,137.59,113.92
CELTLA,129.36,82.21
CELTLA,127.83,41.19
CELTLA,136.21,55.47
CELTLA,122.98,43.91
CELTLA,136.2,57.12
CELTLA,130.92,52.67
CELTLA,134.45,51.96
CELTLA,139.57,52.43
CELTLA,124.21,31.99
CELTLA,120.68,29.3
CELTLA,124.38,36.82
CELTLA,131.34,38.75
CELTLA,131.64,37.48
CELTLA,127.01,29.69
CELTLA,129.27,30.54
