name,x,y
DYSOAL,481.68,272.17
DYSOAL,486.85,244.14
DYSOAL,493.51,251.75
DYSOAL,496.22,258.11
DYSOAL,484.31,257.89
DYSOAL,488.88,232.06
DYSOAL,487.21,231.65
DYSOAL,493.69,221.97
DYSOAL,489.48,195.74
DYSOAL,484.59,195.1
DYSOAL,492.14,187.93
DYSOAL,480.17,162.94
DYSOAL,494.66,162.81
DYSOAL,494.18,177.68
DYSOAL,481.75,146.67
DYSOAL,495.36,147.06
DYSOAL,495.3,157.4
DYSOAL,497.51,156.93
DYSOAL,489.83,117.71
DYSOAL,485.49,67.57
DYSOAL,484.68,67.6
DYSOAL,491.31,77.82
DYSOAL,498.6,56.09
DYSOAL,486.84,55.22
DYSOAL,482.74,43.83
DYSOAL,485.64,27.46
DYSOAL,486.68,25.96
DYSOAL,492.95,20.83
DYSOAL,497.12,29.52
DYSOAL,493.83,29.5
DYSOAL,496.28,28.62
DYSOAL,482.86,40.12
DYSOAL,492.35,29.11
DYSOAL,490.93,29.9
DYSOAL,492.29,29.36
DYSOAL,491.46,38.5
DYSOAL,475.05,392.89
DYSOAL,477.73,384.09
DYSOAL,478.35,353.85
DYSOAL,478.63,325.91
DYSOAL,466.37,277.24
DYSOAL,477.54,35.02
DYSOAL,465.52,13.81
DYSOAL,443.32,433.41
DYSOAL,444.34,402.67
DYSOAL,453.23,402.29
DYSOAL,442.99,394.95
DYSOAL,441.51,393.98
DYSOAL,458.1,369.26
DYSOAL,450.95,367.46
DYSOAL,450.15,356.98
DYSOAL,457.5,323.33
DYSOAL,448.9,339.87
DYSOAL,447.32,118.61
DYSOAL,430.25,482.36
DYSOAL,434.29,486.3
DYSOAL,438.67,481.08
DYSOAL,420.47,413.93
DYSOAL,431.85,240.15
DYSOAL,429.92,218.41
DYSOAL,439.03,191.19
DYSOAL,434.24,150.0
DYSOAL,418.92,458.05
DYSOAL,413.18,377.21
DYSOAL,400.61,358.0
DYSOAL,415.1,345.47
DYSOAL,412.08,143.91
DYSOAL,391.97,238.99
DYSOAL,389.24,141.49
DYSOAL,382.89,58.36
DYSOAL,377.71,378.81
DYSOAL,374.31,281.51
DYSOAL,364.08,235.03
DYSOAL,379.6,163.08
DYSOAL,379.67,148.26
DYSOAL,364.89,56.82
DYSOAL,354.82,451.76
DYSOAL,340.98,312.54
DYSOAL,356.65,284.23
DYSOAL,340.83,220.48
DYSOAL,359.78,116.8
DYSOAL,359.05,52.43
DYSOAL,344.03,59.22
DYSOAL,358.71,34.86
DYSOAL,327.53,465.07
DYSOAL,339.05,451.63
DYSOAL,331.99,438.35
DYSOAL,321.19,407.43
DYSOAL,322.34,343.99
DYSOAL,325.56,330.08
DYSOAL,327.46,319.18
DYSOAL,320.46,283.05
DYSOAL,326.36,285.75
DYSOAL,322.67,285.97
DYSOAL,321.5,264.58
DYSOAL,331.39,265.66
DYSOAL,323.96,274.11
DYSOAL,324.23,274.49
DYSOAL,325.78,249.03
DYSOAL,326.66,232.35
DYSOAL,337.66,224.95
DYSOAL,331.53,220.36
DYSOAL,323.36,228.63
DYSOAL,323.73,200.6
DYSOAL,326.78,210.47
DYSOAL,331.81,219.24
DYSOAL,323.9,204.01
DYSOAL,330.93,211.91
DYSOAL,332.24,194.02
DYSOAL,329.4,194.07
DYSOAL,330.1,196.32
DYSOAL,339.82,199.05
DYSOAL,329.41,183.12
DYSOAL,331.69,189.75
DYSOAL,322.63,185.87
DYSOAL,325.32,187.41
DYSOAL,321.78,184.69
DYSOAL,326.19,180.02
DYSOAL,323.7,171.84
DYSOAL,320.69,179.0
DYSOAL,327.93,151.31
DYSOAL,336.48,150.91
DYSOAL,334.57,109.72
DYSOAL,327.33,99.97
DYSOAL,328.17,65.61
DYSOAL,306.02,483.1
DYSOAL,311.8,443.94
DYSOAL,318.87,447.63
DYSOAL,313.26,382.4
DYSOAL,307.97,364.45
DYSOAL,301.71,333.18
DYSOAL,300.43,324.55
DYSOAL,316.53,328.25
DYSOAL,310.16,208.75
DYSOAL,314.94,197.67
DYSOAL,308.17,172.93
DYSOAL,311.48,108.51
DYSOAL,304.6,73.24
DYSOAL,297.17,498.54
DYSOAL,293.35,494.56
DYSOAL,297.17,493.87
DYSOAL,293.64,476.68
DYSOAL,291.42,447.56
DYSOAL,291.65,446.57
DYSOAL,288.71,430.71
DYSOAL,288.54,384.19
DYSOAL,290.17,364.19
DYSOAL,283.06,363.87
DYSOAL,285.5,346.28
DYSOAL,283.42,346.7
DYSOAL,295.35,358.6
DYSOAL,297.8,346.38
DYSOAL,291.17,268.76
DYSOAL,281.38,101.21
DYSOAL,284.13,113.78
DYSOAL,296.04,92.56
DYSOAL,299.56,73.75
DYSOAL,299.49,68.63
DYSOAL,295.22,53.45
DYSOAL,295.43,48.63
DYSOAL,290.63,40.7
DYSOAL,285.25,44.36
DYSOAL,296.64,55.89
DYSOAL,286.27,28.61
DYSOAL,286.09,31.26
DYSOAL,298.45,39.83
DYSOAL,263.69,455.76
DYSOAL,263.18,407.14
DYSOAL,261.34,413.55
DYSOAL,270.86,388.08
DYSOAL,271.14,396.09
DYSOAL,275.87,352.23
DYSOAL,266.73,345.87
DYSOAL,276.5,341.09
DYSOAL,279.46,289.17
DYSOAL,261.34,265.15
DYSOAL,262.63,255.89
DYSOAL,260.32,203.04
DYSOAL,266.7,209.99
DYSOAL,271.71,163.21
DYSOAL,274.68,131.72
DYSOAL,277.85,42.01
DYSOAL,275.43,46.9
DYSOAL,242.27,486.56
DYSOAL,244.92,452.17
DYSOAL,240.69,447.52
DYSOAL,253.72,457.76
DYSOAL,248.09,439.86
DYSOAL,253.53,436.79
DYSOAL,243.94,410.63
DYSOAL,250.45,416.1
DYSOAL,254.24,232.36
DYSOAL,249.72,101.95
DYSOAL,255.92,108.64
DYSOAL,236.76,481.09
DYSOAL,235.6,478.53
DYSOAL,225.24,463.78
DYSOAL,235.17,469.31
DYSOAL,233.64,453.61
DYSOAL,227.85,451.14
DYSOAL,230.4,447.99
DYSOAL,231.1,448.52
DYSOAL,236.82,444.4
DYSOAL,231.25,447.17
DYSOAL,220.26,441.63
DYSOAL,220.77,445.81
DYSOAL,220.07,428.21
DYSOAL,234.94,434.14
DYSOAL,233.45,437.07
DYSOAL,236.78,434.6
DYSOAL,229.3,428.92
DYSOAL,222.72,416.47
DYSOAL,224.54,408.59
DYSOAL,221.31,404.39
DYSOAL,233.31,388.39
DYSOAL,233.48,384.98
DYSOAL,236.22,394.95
DYSOAL,224.19,389.25
DYSOAL,225.3,388.66
DYSOAL,226.84,349.52
DYSOAL,229.68,344.05
DYSOAL,233.25,312.16
DYSOAL,238.62,267.23
DYSOAL,221.51,218.23
DYSOAL,226.09,187.54
DYSOAL,239.06,137.22
DYSOAL,227.68,113.9
DYSOAL,227.29,97.32
DYSOAL,236.16,90.78
DYSOAL,223.96,75.87
DYSOAL,229.42,77.56
DYSOAL,229.24,1.49
DYSOAL,214.65,464.16
DYSOAL,205.75,478.86
DYSOAL,205.5,468.49
DYSOAL,209.69,452.35
DYSOAL,207.02,447.25
DYSOAL,206.53,447.18
DYSOAL,206.49,440.44
DYSOAL,218.04,445.04
DYSOAL,206.63,407.01
DYSOAL,207.05,402.98
DYSOAL,212.12,399.46
DYSOAL,210.86,392.64
DYSOAL,219.19,388.71
DYSOAL,206.08,392.07
DYSOAL,200.24,386.78
DYSOAL,205.04,397.58
DYSOAL,216.47,292.04
DYSOAL,200.11,284.18
DYSOAL,200.56,147.6
DYSOAL,218.71,125.77
DYSOAL,210.26,137.55
DYSOAL,219.69,126.54
DYSOAL,204.83,109.33
DYSOAL,213.23,51.01
DYSOAL,207.16,38.97
DYSOAL,205.69,18.02
DYSOAL,196.78,491.63
DYSOAL,184.22,473.62
DYSOAL,189.99,472.34
DYSOAL,187.93,473.93
DYSOAL,190.02,450.01
DYSOAL,194.44,457.1
DYSOAL,182.26,422.0
DYSOAL,197.72,417.39
DYSOAL,198.63,418.93
DYSOAL,192.23,394.76
DYSOAL,183.47,391.37
DYSOAL,181.64,361.04
DYSOAL,199.28,368.7
DYSOAL,198.17,359.27
DYSOAL,184.3,341.11
DYSOAL,184.3,348.73
DYSOAL,181.73,349.39
DYSOAL,193.81,347.56
DYSOAL,197.83,343.5
DYSOAL,190.38,355.1
DYSOAL,192.75,347.82
DYSOAL,186.65,329.28
DYSOAL,198.44,321.2
DYSOAL,194.58,321.13
DYSOAL,186.73,320.69
DYSOAL,197.24,339.54
DYSOAL,194.26,336.33
DYSOAL,190.63,332.62
DYSOAL,185.72,304.7
DYSOAL,197.6,319.88
DYSOAL,194.44,316.54
DYSOAL,196.54,318.91
DYSOAL,199.1,318.34
DYSOAL,198.92,314.7
DYSOAL,182.06,294.21
DYSOAL,189.58,226.79
DYSOAL,187.72,194.9
DYSOAL,189.05,142.71
DYSOAL,188.94,112.12
DYSOAL,197.11,53.78
DYSOAL,198.38,44.68
DYSOAL,189.76,54.06
DYSOAL,194.54,58.73
DYSOAL,191.15,7.9
DYSOAL,193.49,16.06
DYSOAL,189.57,2.2
DYSOAL,169.11,460.58
DYSOAL,161.11,474.84
DYSOAL,162.64,475.01
DYSOAL,165.52,471.86
DYSOAL,165.75,450.09
DYSOAL,174.32,449.15
DYSOAL,160.87,444.06
DYSOAL,166.44,423.5
DYSOAL,178.19,419.04
DYSOAL,169.82,399.17
DYSOAL,165.73,393.81
DYSOAL,160.89,389.73
DYSOAL,168.4,380.76
DYSOAL,164.33,386.63
DYSOAL,163.87,382.3
DYSOAL,164.92,362.55
DYSOAL,163.24,378.64
DYSOAL,162.72,378.48
DYSOAL,174.88,371.22
DYSOAL,176.17,379.24
DYSOAL,165.84,364.42
DYSOAL,175.38,348.96
DYSOAL,173.28,357.01
DYSOAL,167.75,346.87
DYSOAL,162.27,327.97
DYSOAL,163.85,327.93
DYSOAL,171.72,326.64
DYSOAL,162.85,302.07
DYSOAL,165.91,305.04
DYSOAL,171.95,317.81
DYSOAL,172.16,302.28
DYSOAL,177.5,317.38
DYSOAL,171.09,304.89
DYSOAL,179.45,314.23
DYSOAL,161.25,295.14
DYSOAL,174.86,286.71
DYSOAL,175.55,296.66
DYSOAL,160.04,228.71
DYSOAL,165.17,216.35
DYSOAL,170.96,181.87
DYSOAL,173.27,175.16
DYSOAL,174.98,171.1
DYSOAL,169.46,156.84
DYSOAL,163.27,147.31
DYSOAL,165.49,155.62
DYSOAL,178.74,138.51
DYSOAL,173.6,42.53
DYSOAL,156.02,435.21
DYSOAL,155.51,433.68
DYSOAL,139.98,407.02
DYSOAL,157.34,381.99
DYSOAL,143.37,384.13
DYSOAL,145.69,395.44
DYSOAL,141.5,397.68
DYSOAL,158.15,381.66
DYSOAL,141.51,380.59
DYSOAL,148.03,398.3
DYSOAL,155.23,392.27
DYSOAL,149.88,394.29
DYSOAL,157.54,383.57
DYSOAL,156.9,395.55
DYSOAL,144.13,370.49
DYSOAL,151.35,375.76
DYSOAL,159.2,343.92
DYSOAL,150.88,350.42
DYSOAL,149.15,322.32
DYSOAL,142.02,309.96
DYSOAL,141.66,288.5
DYSOAL,156.23,294.56
DYSOAL,151.96,281.4
DYSOAL,150.78,260.92
DYSOAL,146.5,274.24
DYSOAL,141.71,240.83
DYSOAL,141.47,242.12
DYSOAL,140.07,244.02
DYSOAL,140.29,251.84
DYSOAL,148.8,254.74
DYSOAL,150.69,230.75
DYSOAL,150.1,204.91
DYSOAL,157.38,216.3
DYSOAL,153.45,207.74
DYSOAL,152.82,200.69
DYSOAL,150.91,214.09
DYSOAL,141.47,208.12
DYSOAL,154.95,198.6
DYSOAL,153.93,197.02
DYSOAL,151.67,194.69
DYSOAL,159.33,142.25
DYSOAL,153.67,97.25
DYSOAL,127.15,496.38
DYSOAL,136.8,464.65
DYSOAL,130.42,438.27
DYSOAL,126.54,416.77
DYSOAL,120.39,408.25
DYSOAL,131.25,408.28
DYSOAL,122.32,408.43
DYSOAL,139.0,417.56
DYSOAL,126.57,390.06
DYSOAL,124.64,386.71
DYSOAL,129.4,364.17
DYSOAL,130.47,367.12
DYSOAL,127.67,364.77
DYSOAL,121.5,365.0
DYSOAL,124.17,353.87
DYSOAL,138.96,346.07
DYSOAL,124.28,341.36
DYSOAL,129.67,333.09
DYSOAL,127.35,340.21
DYSOAL,138.57,324.83
DYSOAL,138.82,333.9
DYSOAL,133.26,332.63
DYSOAL,130.53,326.52
DYSOAL,131.02,335.19
DYSOAL,131.53,333.09
DYSOAL,134.4,332.72
DYSOAL,138.37,309.78
DYSOAL,134.09,247.12
DYSOAL,122.45,192.08
DYSOAL,128.88,171.02
DYSOAL,135.21,168.67
DYSOAL,128.12,174.67
DYSOAL,131.66,126.02
DYSOAL,131.07,120.84
DYSOAL,128.86,119.17
DYSOAL,131.36,64.98
DYSOAL,115.83,474.7
DYSOAL,113.73,458.72
DYSOAL,118.9,427.32
DYSOAL,116.6,401.48
DYSOAL,106.73,404.19
DYSOAL,107.92,396.01
DYSOAL,110.62,398.81
DYSOAL,118.63,384.35
DYSOAL,105.92,395.74
DYSOAL,118.66,379.96
DYSOAL,101.39,362.38
DYSOAL,109.16,373.72
DYSOAL,116.29,376.92
DYSOAL,114.66,367.51
DYSOAL,101.37,358.11
DYSOAL,109.76,349.23
DYSOAL,108.89,358.1
DYSOAL,111.49,330.12
DYSOAL,118.26,285.72
DYSOAL,118.05,245.44
DYSOAL,101.29,224.22
DYSOAL,102.82,235.12
DYSOAL,100.32,224.88
DYSOAL,116.42,231.19
DYSOAL,111.22,240.04
DYSOAL,118.48,147.33
DYSOAL,109.16,144.83
DYSOAL,102.03,73.53
DYSOAL,101.13,78.67
DYSOAL,107.6,74.51
DYSOAL,80.31,232.97
DYSOAL,93.91,234.54
DYSOAL,96.15,225.51
DYSOAL,87.17,225.73
DYSOAL,80.46,183.7
DYSOAL,91.3,150.93
DYSOAL,88.24,149.37
DYSOAL,85.63,159.01
DYSOAL,93.8,151.86
DYSOAL,90.55,21.79
DYSOAL,62.43,488.36
DYSOAL,60.29,467.26
DYSOAL,61.4,462.49
DYSOAL,62.19,459.72
DYSOAL,70.74,422.31
DYSOAL,61.07,417.41
DYSOAL,73.82,383.64
DYSOAL,74.83,278.4
DYSOAL,74.77,269.31
DYSOAL,71.19,209.73
DYSOAL,61.49,208.81
DYSOAL,61.07,207.45
DYSOAL,72.5,181.63
DYSOAL,61.76,186.49
DYSOAL,67.76,184.18
DYSOAL,63.65,164.51
DYSOAL,67.19,156.24
DYSOAL,63.23,139.46
DYSOAL,68.0,72.88
DYSOAL,73.43,10.12
DYSOAL,45.49,393.93
DYSOAL,46.93,254.08
DYSOAL,46.48,221.12
DYSOAL,50.54,218.85
DYSOAL,45.61,212.9
DYSOAL,57.31,185.02
DYSOAL,53.51,174.85
DYSOAL,41.04,128.67
DYSOAL,59.12,113.64
DYSOAL,58.52,89.18
DYSOAL,54.28,95.51
DYSOAL,48.9,31.95
DYSOAL,58.74,33.1
DYSOAL,45.65,39.42
DYSOAL,47.49,39.29
DYSOAL,46.12,20.56
DYSOAL,21.41,344.5
DYSOAL,26.95,360.09
DYSOAL,26.58,139.7
DYSOAL,26.84,121.08
DYSOAL,21.18,137.14
DYSOAL,36.45,110.09
DYSOAL,21.93,106.74
DYSOAL,32.72,113.88
DYSOAL,31.02,98.72
DYSOAL,37.86,10.45
DYSOAL,1.35,445.97
DYSOAL,7.18,211.3
DYSOAL,12.76,104.39
DYSOAL,16.1,107.28
DYSOAL,12.76,0.85
DYSOAN,480.7,374.74
DYSOAN,489.83,246.7
DYSOAN,346.7,93.81
DYSOAN,240.37,63.68
DYSOAN,178.46,280.66
DYSOAN,173.58,282.44
DYSOAN,172.44,273.79
DYSOAN,170.97,224.85
DYSOAN,161.25,188.75
DYSOAN,173.91,157.38
DYSOAN,161.9,154.16
DYSOAN,166.96,148.87
DYSOAN,173.62,122.08
DYSOAN,147.17,407.36
DYSOAN,151.98,407.83
DYSOAN,144.95,418.41
DYSOAN,145.64,358.45
DYSOAN,147.69,324.07
DYSOAN,155.44,319.19
DYSOAN,148.82,279.99
DYSOAN,145.33,231.82
DYSOAN,143.65,223.87
DYSOAN,156.74,207.92
DYSOAN,157.74,203.71
DYSOAN,158.1,212.35
DYSOAN,141.44,204.81
DYSOAN,150.22,187.71
DYSOAN,158.94,165.81
DYSOAN,140.17,38.95
DYSOAN,137.21,478.82
DYSOAN,130.07,462.01
DYSOAN,125.53,422.4
DYSOAN,135.16,418.29
DYSOAN,129.45,398.7
DYSOAN,120.69,396.86
DYSOAN,133.63,367.4
DYSOAN,131.38,364.65
DYSOAN,124.53,351.71
DYSOAN,126.14,197.53
DYSOAN,120.98,197.64
DYSOAN,109.26,462.93
DYSOAN,118.32,431.06
DYSOAN,105.74,216.54
DYSOAN,105.94,190.51
DYSOAN,98.1,444.16
DYSOAN,90.64,423.36
DYSOAN,83.44,391.34
DYSOAN,92.14,395.14
DYSOAN,89.81,341.64
DYSOAN,87.43,330.25
DYSOAN,91.24,224.93
DYSOAN,85.6,213.61
DYSOAN,89.45,215.09
DYSOAN,79.67,479.62
DYSOAN,69.37,403.03
DYSOAN,74.7,398.62
DYSOAN,68.9,283.58
DYSOAN,70.45,247.41
DYSOAN,78.96,173.36
DYSOAN,63.2,114.22
DYSOAN,55.0,493.08
DYSOAN,59.39,433.02
DYSOAN,48.3,392.71
DYSOAN,41.45,300.86
DYSOAN,50.84,265.72
DYSOAN,49.31,262.42
DYSOAN,59.52,267.47
DYSOAN,44.41,201.96
DYSOAN,50.28,157.94
DYSOAN,49.08,158.98
DYSOAN,30.21,464.01
DYSOAN,32.68,414.4
DYSOAN,28.76,419.4
DYSOAN,36.8,352.32
DYSOAN,39.11,320.9
DYSOAN,32.75,330.1
DYSOAN,30.73,308.0
DYSOAN,29.71,198.15
DYSOAN,25.16,177.81
DYSOAN,2.91,493.08
DYSOAN,13.5,493.14
DYSOAN,15.77,432.29
DYSOAN,15.16,284.14
DYSOAN,17.41,189.17
DYSOAN,11.6,175.56
DYSOAN,10.18,153.54
DYSOAN,0.32,63.89
DYSOAB,503.61,486.67
DYSOAB,510.21,498.95
DYSOAB,505.55,486.74
DYSOAB,511.17,475.39
DYSOAB,504.38,477.91
DYSOAB,504.21,448.83
DYSOAB,501.07,448.54
DYSOAB,508.78,449.52
DYSOAB,509.58,427.74
DYSOAB,508.01,423.85
DYSOAB,505.15,437.7
DYSOAB,510.35,434.0
DYSOAB,504.08,417.32
DYSOAB,504.04,418.28
DYSOAB,503.32,418.28
DYSOAB,503.86,419.28
DYSOAB,505.16,404.29
DYSOAB,509.99,416.67
DYSOAB,508.29,391.12
DYSOAB,507.87,363.22
DYSOAB,503.32,356.6
DYSOAB,508.52,345.63
DYSOAB,507.24,331.77
DYSOAB,511.96,330.95
DYSOAB,511.97,335.6
DYSOAB,507.9,293.8
DYSOAB,506.17,287.54
DYSOAB,510.13,283.33
DYSOAB,511.8,284.37
DYSOAB,508.57,282.77
DYSOAB,508.43,281.49
DYSOAB,508.62,289.82
DYSOAB,509.61,286.74
DYSOAB,508.92,285.96
DYSOAB,504.24,293.47
DYSOAB,502.78,279.37
DYSOAB,503.71,278.08
DYSOAB,509.64,246.59
DYSOAB,508.89,222.87
DYSOAB,511.97,230.66
DYSOAB,503.07,200.98
DYSOAB,504.47,212.94
DYSOAB,508.1,208.11
DYSOAB,506.52,195.82
DYSOAB,511.15,192.81
DYSOAB,510.67,176.42
DYSOAB,504.63,136.79
DYSOAB,507.18,130.65
DYSOAB,507.9,108.94
DYSOAB,505.04,87.93
DYSOAB,511.38,93.95
DYSOAB,501.44,73.25
DYSOAB,504.49,66.73
DYSOAB,500.55,72.33
DYSOAB,503.23,51.68
DYSOAB,504.09,46.89
DYSOAB,508.28,47.33
DYSOAB,500.62,37.6
DYSOAB,502.39,35.46
DYSOAB,501.63,31.48
DYSOAB,510.57,2.8
DYSOAB,485.2,489.6
DYSOAB,490.26,482.13
DYSOAB,492.01,465.93
DYSOAB,495.82,463.22
DYSOAB,497.5,476.75
DYSOAB,480.51,472.43
DYSOAB,487.15,439.7
DYSOAB,492.87,429.0
DYSOAB,496.38,424.45
DYSOAB,482.6,440.11
DYSOAB,484.53,436.29
DYSOAB,493.01,433.44
DYSOAB,498.55,426.8
DYSOAB,493.93,417.18
DYSOAB,497.57,383.56
DYSOAB,484.53,392.9
DYSOAB,492.37,396.98
DYSOAB,480.44,387.47
DYSOAB,484.32,389.75
DYSOAB,497.99,398.46
DYSOAB,493.81,391.36
DYSOAB,493.55,397.22
DYSOAB,484.43,369.13
DYSOAB,499.38,376.46
DYSOAB,491.6,362.47
DYSOAB,492.21,369.74
DYSOAB,498.72,371.78
DYSOAB,494.64,372.29
DYSOAB,496.53,369.36
DYSOAB,482.2,370.02
DYSOAB,499.47,373.27
DYSOAB,491.78,366.0
DYSOAB,493.92,371.73
DYSOAB,492.63,379.98
DYSOAB,493.41,359.07
DYSOAB,498.01,352.63
DYSOAB,498.88,327.49
DYSOAB,487.41,289.34
DYSOAB,487.72,279.48
DYSOAB,488.56,264.3
DYSOAB,489.6,278.88
DYSOAB,486.71,279.56
DYSOAB,486.19,262.03
DYSOAB,488.19,262.64
DYSOAB,497.39,269.84
DYSOAB,496.29,270.13
DYSOAB,497.98,276.11
DYSOAB,490.2,272.08
DYSOAB,499.36,276.73
DYSOAB,488.29,272.71
DYSOAB,484.09,277.85
DYSOAB,480.96,263.62
DYSOAB,494.38,277.2
DYSOAB,482.88,266.59
DYSOAB,491.76,273.78
DYSOAB,496.97,276.51
DYSOAB,493.0,274.91
DYSOAB,494.66,279.45
DYSOAB,499.66,272.4
DYSOAB,493.45,276.0
DYSOAB,487.91,272.16
DYSOAB,493.29,269.53
DYSOAB,486.54,247.6
DYSOAB,496.58,259.42
DYSOAB,495.72,255.02
DYSOAB,488.59,235.06
DYSOAB,480.11,229.14
DYSOAB,498.13,214.41
DYSOAB,492.18,201.65
DYSOAB,487.26,209.18
DYSOAB,489.65,206.86
DYSOAB,489.06,206.46
DYSOAB,492.96,202.21
DYSOAB,498.83,203.1
DYSOAB,495.2,208.7
DYSOAB,482.31,202.74
DYSOAB,485.64,213.66
DYSOAB,485.17,181.12
DYSOAB,483.25,191.3
DYSOAB,482.82,193.79
DYSOAB,481.58,184.59
DYSOAB,492.82,193.25
DYSOAB,496.12,165.81
DYSOAB,489.62,127.68
DYSOAB,496.43,106.04
DYSOAB,487.44,85.68
DYSOAB,483.76,89.67
DYSOAB,484.02,83.13
DYSOAB,489.01,87.21
DYSOAB,488.33,64.07
DYSOAB,487.17,66.49
DYSOAB,484.14,79.86
DYSOAB,495.74,71.56
DYSOAB,484.51,63.92
DYSOAB,497.82,63.66
DYSOAB,497.88,63.55
DYSOAB,486.77,43.31
DYSOAB,480.27,49.21
DYSOAB,491.88,55.96
DYSOAB,497.37,54.25
DYSOAB,497.36,59.39
DYSOAB,492.95,58.83
DYSOAB,492.26,54.96
DYSOAB,496.87,44.56
DYSOAB,496.28,42.58
DYSOAB,480.01,43.21
DYSOAB,493.69,49.81
DYSOAB,489.57,23.11
DYSOAB,487.43,24.19
DYSOAB,498.48,39.43
DYSOAB,490.77,28.17
DYSOAB,498.34,31.15
DYSOAB,484.62,32.19
DYSOAB,494.19,26.83
DYSOAB,482.66,13.46
DYSOAB,467.85,495.43
DYSOAB,476.27,497.06
DYSOAB,477.38,428.9
DYSOAB,469.2,418.9
DYSOAB,466.61,381.86
DYSOAB,476.84,386.76
DYSOAB,478.54,393.01
DYSOAB,473.57,369.9
DYSOAB,479.47,363.17
DYSOAB,478.98,376.47
DYSOAB,460.53,368.81
DYSOAB,465.8,359.57
DYSOAB,461.43,329.77
DYSOAB,475.39,326.39
DYSOAB,466.52,313.95
DYSOAB,466.57,318.78
DYSOAB,473.03,308.77
DYSOAB,460.54,311.55
DYSOAB,464.07,311.2
DYSOAB,469.95,317.57
DYSOAB,460.96,301.96
DYSOAB,465.79,305.79
DYSOAB,473.54,290.21
DYSOAB,472.52,290.42
DYSOAB,471.93,291.48
DYSOAB,475.26,294.05
DYSOAB,461.12,292.55
DYSOAB,465.36,289.47
DYSOAB,474.13,286.9
DYSOAB,465.73,297.01
DYSOAB,460.76,298.24
DYSOAB,461.31,267.86
DYSOAB,460.83,267.33
DYSOAB,463.96,267.73
DYSOAB,470.1,266.94
DYSOAB,471.63,269.1
DYSOAB,479.37,269.13
DYSOAB,477.26,266.86
DYSOAB,471.8,266.89
DYSOAB,465.99,263.24
DYSOAB,466.76,275.98
DYSOAB,469.22,278.0
DYSOAB,464.86,277.37
DYSOAB,478.38,247.74
DYSOAB,467.05,257.91
DYSOAB,475.07,244.53
DYSOAB,477.25,241.41
DYSOAB,474.85,243.45
DYSOAB,479.45,247.98
DYSOAB,466.15,236.85
DYSOAB,460.57,228.97
DYSOAB,460.54,231.68
DYSOAB,465.47,223.93
DYSOAB,468.78,226.22
DYSOAB,476.7,238.62
DYSOAB,479.08,201.41
DYSOAB,466.25,215.8
DYSOAB,466.37,220.01
DYSOAB,473.63,204.4
DYSOAB,475.43,198.28
DYSOAB,460.56,187.18
DYSOAB,478.63,186.8
DYSOAB,468.62,194.56
DYSOAB,469.75,177.06
DYSOAB,460.66,163.14
DYSOAB,470.54,177.05
DYSOAB,472.61,170.78
DYSOAB,472.84,167.63
DYSOAB,465.25,163.14
DYSOAB,466.75,162.97
DYSOAB,478.44,166.41
DYSOAB,462.44,145.57
DYSOAB,469.8,157.73
DYSOAB,473.61,150.75
DYSOAB,478.18,159.26
DYSOAB,479.55,157.84
DYSOAB,468.85,144.41
DYSOAB,474.1,158.03
DYSOAB,471.11,160.22
DYSOAB,471.01,150.75
DYSOAB,478.05,132.39
DYSOAB,475.94,130.37
DYSOAB,469.35,126.38
DYSOAB,468.25,125.47
DYSOAB,470.4,134.1
DYSOAB,463.69,135.12
DYSOAB,466.49,138.22
DYSOAB,467.13,128.82
DYSOAB,466.54,129.71
DYSOAB,466.94,127.1
DYSOAB,466.05,133.74
DYSOAB,471.09,119.96
DYSOAB,473.49,109.25
DYSOAB,470.94,109.03
DYSOAB,468.06,119.19
DYSOAB,466.35,117.38
DYSOAB,465.76,116.87
DYSOAB,473.0,105.39
DYSOAB,467.94,116.82
DYSOAB,464.18,113.9
DYSOAB,461.0,109.05
DYSOAB,471.16,90.75
DYSOAB,478.85,83.48
DYSOAB,460.05,86.63
DYSOAB,473.87,83.1
DYSOAB,478.45,98.81
DYSOAB,472.32,91.83
DYSOAB,475.84,86.02
DYSOAB,473.94,89.74
DYSOAB,473.48,71.93
DYSOAB,463.22,79.94
DYSOAB,465.19,74.06
DYSOAB,475.93,70.45
DYSOAB,477.65,69.08
DYSOAB,474.16,78.32
DYSOAB,461.65,52.46
DYSOAB,463.22,40.88
DYSOAB,471.16,55.8
DYSOAB,471.46,52.16
DYSOAB,465.78,56.95
DYSOAB,468.95,57.93
DYSOAB,478.21,55.51
DYSOAB,478.05,37.0
DYSOAB,470.33,21.68
DYSOAB,468.71,23.77
DYSOAB,473.05,24.68
DYSOAB,463.46,25.12
DYSOAB,470.5,33.96
DYSOAB,472.99,31.12
DYSOAB,474.08,34.11
DYSOAB,471.25,28.74
DYSOAB,474.16,21.82
DYSOAB,478.46,33.08
DYSOAB,475.08,21.83
DYSOAB,479.16,22.59
DYSOAB,464.89,26.99
DYSOAB,466.49,29.91
DYSOAB,466.3,8.51
DYSOAB,471.08,11.05
DYSOAB,469.16,18.13
DYSOAB,471.56,17.53
DYSOAB,461.16,18.64
DYSOAB,474.29,12.37
DYSOAB,478.45,19.41
DYSOAB,477.36,16.49
DYSOAB,470.12,13.33
DYSOAB,473.52,19.87
DYSOAB,443.48,495.55
DYSOAB,459.82,484.27
